signature_id,interaction_id,fusion_id,matched_signature_name,signature_score,decision,confidence,matched_components_count,missing_components_count,recommendation
SIG-887DDD95,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D7449013,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-1459638F,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-94B5F82A,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-FB6308A8,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-49AF1B42,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D0C40BE4,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-3686B613,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-931EE122,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-AD63443E,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D27D2F30,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-82048FC7,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-3F2E88CD,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-191DA0FD,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.4,Weak Match,0.2831,2,2,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-3AF844D6,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.4,Weak Match,0.3084,2,2,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-538BF61C,INT-0020,FUSED-INT-0020,StandardMotorcycleSnatch,0.4,Weak Match,0.281,2,2,ROUTINE RECORD: Interaction INT-0020 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-03673348,INT-0021,FUSED-INT-0021,StandardMotorcycleSnatch,0.4,Weak Match,0.2873,2,2,ROUTINE RECORD: Interaction INT-0021 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-9397900D,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-A4988659,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-64295384,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-29A9CC60,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.1495,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-2CC80A75,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E79609B4,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F42E9D8F,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-1EE02735,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-A15429C7,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-71CE0315,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-FCF9F81E,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-12EA21AA,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-444D5F68,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-4D085CF0,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-23A740F8,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-2CAF930D,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-320F21DF,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-BF69C06C,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.2,Weak Match,0.1415,1,3,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-2419033D,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.2,Weak Match,0.1542,1,3,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-C1F353BD,INT-0020,FUSED-INT-0020,StandardMotorcycleSnatch,0.4,Weak Match,0.281,2,2,ROUTINE RECORD: Interaction INT-0020 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-E514F7B3,INT-0021,FUSED-INT-0021,StandardMotorcycleSnatch,0.4,Weak Match,0.2873,2,2,ROUTINE RECORD: Interaction INT-0021 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-61E9F853,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-4ED0C7C8,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-3074087B,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-6F147F62,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.1495,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-82CC4FF6,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-ABBD2630,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-6D0C453E,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-9DE980B8,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-024130D2,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-15A24255,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-72C78E29,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-EB4A30D6,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-9CE1A928,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E496D2F2,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D8760C1A,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-32E35175,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-42BDE454,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F23060ED,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.2,Weak Match,0.1415,1,3,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-85A22D4E,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.2,Weak Match,0.1542,1,3,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-2423D536,INT-0020,FUSED-INT-0020,StandardMotorcycleSnatch,0.4,Weak Match,0.281,2,2,ROUTINE RECORD: Interaction INT-0020 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-676AD2FD,INT-0021,FUSED-INT-0021,StandardMotorcycleSnatch,0.4,Weak Match,0.2873,2,2,ROUTINE RECORD: Interaction INT-0021 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-7B0CC760,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-0382E613,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-BF1069C5,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E0871F8D,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.1495,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D7558972,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D5F4A9A0,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-306AE55C,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-EE7C2430,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-EBD50549,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-952FE390,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E4BA73A3,INT-0011,FUSED-INT-0011,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0011 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DB34C652,INT-0012,FUSED-INT-0012,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0012 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-331F0267,INT-0013,FUSED-INT-0013,StandardMotorcycleSnatch,0.2,Weak Match,0.148,1,3,ROUTINE RECORD: Interaction INT-0013 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-D221905E,INT-0014,FUSED-INT-0014,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0014 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-8D507823,INT-0015,FUSED-INT-0015,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0015 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-DD0BE81F,INT-0016,FUSED-INT-0016,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0016 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-E0984074,INT-0017,FUSED-INT-0017,StandardMotorcycleSnatch,0.2,Weak Match,0.146,1,3,ROUTINE RECORD: Interaction INT-0017 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F10761BF,INT-0018,FUSED-INT-0018,StandardMotorcycleSnatch,0.2,Weak Match,0.1415,1,3,ROUTINE RECORD: Interaction INT-0018 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-57C7C409,INT-0019,FUSED-INT-0019,StandardMotorcycleSnatch,0.2,Weak Match,0.1542,1,3,ROUTINE RECORD: Interaction INT-0019 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-5DD4AE9A,INT-0020,FUSED-INT-0020,StandardMotorcycleSnatch,0.4,Weak Match,0.281,2,2,ROUTINE RECORD: Interaction INT-0020 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-7AA78ADB,INT-0021,FUSED-INT-0021,StandardMotorcycleSnatch,0.4,Weak Match,0.2873,2,2,ROUTINE RECORD: Interaction INT-0021 exhibits low signature alignment (40%). No immediate forensic action required.
SIG-4D604564,INT-0001,FUSED-INT-0001,StandardMotorcycleSnatch,0.2,Weak Match,0.1681,1,3,ROUTINE RECORD: Interaction INT-0001 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-73C03CDF,INT-0002,FUSED-INT-0002,StandardMotorcycleSnatch,0.8,High Confidence Match,0.6634,3,1,FLAGGED FOR HIGH-PRIORITY FORENSIC REVIEW: Interaction INT-0002 exhibits strong signature alignment (80%). Export forensic video clip for investigation.
SIG-DC80981E,INT-0003,FUSED-INT-0003,StandardMotorcycleSnatch,0.2,Weak Match,0.1538,1,3,ROUTINE RECORD: Interaction INT-0003 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-BF94A517,INT-0004,FUSED-INT-0004,StandardMotorcycleSnatch,0.2,Weak Match,0.1494,1,3,ROUTINE RECORD: Interaction INT-0004 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-F508CE42,INT-0005,FUSED-INT-0005,StandardMotorcycleSnatch,0.2,Weak Match,0.1391,1,3,ROUTINE RECORD: Interaction INT-0005 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-BFBB67B0,INT-0006,FUSED-INT-0006,StandardMotorcycleSnatch,0.2,Weak Match,0.1461,1,3,ROUTINE RECORD: Interaction INT-0006 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-96597E1D,INT-0007,FUSED-INT-0007,StandardMotorcycleSnatch,0.2,Weak Match,0.1692,1,3,ROUTINE RECORD: Interaction INT-0007 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-4C17E2BB,INT-0008,FUSED-INT-0008,StandardMotorcycleSnatch,0.2,Weak Match,0.1809,1,3,ROUTINE RECORD: Interaction INT-0008 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-82A8AA2E,INT-0009,FUSED-INT-0009,StandardMotorcycleSnatch,0.2,Weak Match,0.1457,1,3,ROUTINE RECORD: Interaction INT-0009 exhibits low signature alignment (20%). No immediate forensic action required.
SIG-937153C8,INT-0010,FUSED-INT-0010,StandardMotorcycleSnatch,0.2,Weak Match,0.147,1,3,ROUTINE RECORD: Interaction INT-0010 exhibits low signature alignment (20%). No immediate forensic action required.
